sofifa_id,player_url,short_name,Name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
259324,https://sofifa.com/player/259324/thanawat-suengchitthawon/220002,T. Suengchitthawon,Thanawat Suengchitthawon,Thanawat Suengchitthawon,CAM,60,72,6.00E+05,9000,21,1/8/2000,167,56,95,Leicester City,English Premier League,1,RES,48,NA,9/19/2020,2022,188,Thailand,NA,NA,NA,Right,3,2,1,Medium/Medium,Lean (170-),No,1300000,NA,NA,66,54,59,66,40,45,55,59,46,61,51,64,59,53,60,65,78,56,75,58,84,58,56,62,33,41,51,27,49,60,54,64,48,38,45,13,15,9,11,8,NA,56+2,56+2,56+2,60,59,59,59,60,60+2,60+2,60+2,61+2,57+2,57+2,57+2,61+2,52+2,50+2,50+2,50+2,52+2,51+2,44+2,44+2,44+2,51+2,17+2,https://cdn.sofifa.net/players/259/324/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/th.png
164859,https://sofifa.com/player/164859/theo-walcott/220002,T. Walcott,Theo Walcott,Theo Walcott,RM,76,76,6.00E+06,49000,32,3/16/1989,176,68,17,Southampton,English Premier League,1,SUB,32,NA,7/1/2021,2023,14,England,NA,NA,NA,Right,2,3,3,Medium/Medium,Lean (170-185),Yes,11400000,NA,"Injury Prone, Speed Dribbler (AI)",85,70,69,78,39,59,73,70,58,70,71,78,76,74,61,78,86,84,79,76,77,76,59,61,55,65,65,35,74,67,69,74,37,39,36,11,8,9,9,8,NA,72+3,72+3,72+3,75,75,75,75,75,73+3,73+3,73+3,74+2,67+3,67+3,67+3,74+2,60+3,56+3,56+3,56+3,60+3,57+3,50+3,50+3,50+3,57+3,16+3,https://cdn.sofifa.net/players/164/859/22_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
189509,https://sofifa.com/player/189509/thiago-alcantara/220002,Thiago,Thiago Alcantara,Thiago Alcântara,"CM, CDM",86,86,6.50E+07,180000,30,4/11/1991,174,70,9,Liverpool,English Premier League,1,LCM,6,NA,9/18/2020,2024,45,Spain,1362,SUB,10,Right,3,5,3,Medium/Medium,Normal (170-185),Yes,120300000,"#Dribbler, #Acrobat","Injury Prone, Dives Into Tackles (AI), Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",63,72,86,90,70,66,78,68,54,90,82,90,85,77,89,92,72,55,91,84,90,75,80,74,59,73,72,82,75,85,75,88,67,71,68,6,11,7,9,13,NA,74+3,74+3,74+3,81,80,80,80,81,84+2,84+2,84+2,82+3,85+1,85+1,85+1,82+3,77+3,80+3,80+3,80+3,77+3,75+3,71+3,71+3,71+3,75+3,18+3,https://cdn.sofifa.net/players/189/509/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png
164240,https://sofifa.com/player/164240/thiago-emiliano-da-silva/220002,Thiago Silva,Thiago Silva,Thiago Silva,CB,85,85,9500000,105000,36,9/22/1984,183,79,5,Chelsea,English Premier League,1,SUB,6,NA,8/28/2020,2022,54,Brazil,NA,NA,NA,Right,3,2,4,Medium/High,Normal (170-185),Yes,17600000,#Tactician ,"Leadership, Power Header",53,54,72,72,86,78,60,40,81,80,61,67,62,61,80,79,52,54,67,82,66,71,88,68,82,65,76,88,59,71,60,86,87,86,84,9,12,5,9,10,NA,65+3,65+3,65+3,65,67,67,67,65,69+3,69+3,69+3,67+3,75+3,75+3,75+3,67+3,76+3,82+3,82+3,82+3,76+3,77+3,83+2,83+2,83+2,77+3,18+3,https://cdn.sofifa.net/players/164/240/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/br.png
264421,https://sofifa.com/player/264421/thierry-small/220002,T. Small,Thierry Small,Thierry Small,LB,58,77,475000,500,16,8/1/2004,175,68,17,Southampton,English Premier League,1,RES,16,NA,8/24/2021,2024,14,England,NA,NA,NA,Left,2,2,1,High/Medium,Normal (170-185),No,1200000,NA,NA,77,31,41,56,53,53,54,28,49,38,30,56,41,39,33,49,78,77,71,56,75,31,62,61,47,31,56,50,47,38,47,48,50,59,57,5,6,13,11,13,NA,45+2,45+2,45+2,51,47,47,47,51,47+2,47+2,47+2,51+2,45+2,45+2,45+2,51+2,55+2,49+2,49+2,49+2,55+2,56+2,53+2,53+2,53+2,56+2,14+2,https://cdn.sofifa.net/players/264/421/22_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
253429,https://sofifa.com/player/253429/tom-clayton/220002,T. Clayton,Thomas Clayton,Thomas Clayton,CB,57,73,4.00E+05,8000,20,12/27/2000,183,71,9,Liverpool,English Premier League,1,RES,57,NA,7/1/2019,2022,42,Scotland,NA,NA,NA,Right,2,2,1,Medium/Medium,Lean (170-185),No,990000,NA,NA,61,32,40,45,57,60,32,28,54,50,31,40,29,37,42,45,62,60,55,51,67,41,75,51,65,29,54,58,29,30,43,50,55,59,57,6,14,8,12,6,NA,42+2,42+2,42+2,42,41,41,41,42,41+2,41+2,41+2,43+2,43+2,43+2,43+2,43+2,51+2,52+2,52+2,52+2,51+2,53+2,57+2,57+2,57+2,53+2,14+2,https://cdn.sofifa.net/players/253/429/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-sct.png
253971,https://sofifa.com/player/253971/tom-dickson-peters/220002,T. Dickson-Peters,Thomas Dickson-Peters,Thomas Dickson-Peters,ST,57,70,375000,2000,18,9/16/2002,180,73,1792,Norwich City,English Premier League,1,RES,45,NA,10/17/2019,2023,42,Scotland,NA,NA,NA,Right,3,2,1,High/Medium,Lean (170-185),No,984000,NA,NA,69,60,43,57,20,45,40,63,50,44,52,57,54,57,35,58,73,65,53,59,66,63,60,52,45,56,34,18,53,46,58,51,18,15,13,13,7,6,12,14,NA,57+2,57+2,57+2,56,57,57,57,56,54+2,54+2,54+2,54+2,46+2,46+2,46+2,54+2,39+2,35+2,35+2,35+2,39+2,37+2,31+2,31+2,31+2,37+2,16+2,https://cdn.sofifa.net/players/253/971/22_120.png,https://cdn.sofifa.net/teams/1792/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-sct.png
209989,https://sofifa.com/player/209989/thomas-partey/220002,T. Partey,Thomas Partey,Thomas Partey,"CM, CDM",83,83,36500000,115000,28,6/13/1993,185,77,1,Arsenal,English Premier League,1,RDM,5,NA,10/5/2020,2024,117,Ghana,NA,NA,NA,Right,3,3,2,Medium/High,Normal (185+),Yes,69400000,NA,Long Shot Taker (AI),69,71,82,81,80,84,74,66,68,87,56,84,69,70,85,83,63,74,75,82,50,86,83,83,84,78,84,81,70,85,49,86,80,84,80,11,13,9,9,7,NA,75+2,75+2,75+2,78,78,78,78,78,80+2,80+2,80+2,79+2,83,83,83,79+2,80+2,83,83,83,80+2,79+2,81+2,81+2,81+2,79+2,18+2,https://cdn.sofifa.net/players/209/989/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gh.png
259096,https://sofifa.com/player/259096/tim-akinola/220002,T. Akinola,Tim Akinola,Tim Akinola,"CDM, CM",61,78,825000,7000,20,5/8/2001,177,73,1,Arsenal,English Premier League,1,RES,61,NA,8/19/2020,2022,14,England,NA,NA,NA,Right,3,2,1,High/High,Normal (170-185),No,2100000,NA,Dives Into Tackles (AI),71,50,55,59,58,65,42,45,53,62,44,59,50,47,61,57,69,72,67,56,57,60,53,70,62,52,67,53,49,53,45,50,55,63,68,14,10,14,11,14,NA,55+2,55+2,55+2,56,56,56,56,56,57+2,57+2,57+2,57+2,58+2,58+2,58+2,57+2,59+2,60+2,60+2,60+2,59+2,60+2,60+2,60+2,60+2,60+2,17+2,https://cdn.sofifa.net/players/259/096/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
170597,https://sofifa.com/player/170597/tim-krul/220002,T. Krul,Tim Krul,Tim Krul,GK,77,77,3400000,27000,33,4/3/1988,188,74,1792,Norwich City,English Premier League,1,GK,1,NA,7/24/2018,2024,34,Netherlands,105035,SUB,13,Left,2,1,2,Medium/Medium,Lean (185+),Yes,6800000,NA,Comes For Crosses,NA,NA,NA,NA,NA,NA,13,11,19,32,16,13,13,15,29,25,43,35,48,72,42,53,72,36,63,14,36,19,8,52,42,52,14,17,14,77,75,71,77,79,40,28+2,28+2,28+2,27,29,29,29,27,30+2,30+2,30+2,28+2,31+2,31+2,31+2,28+2,27+2,30+2,30+2,30+2,27+2,26+2,29+2,29+2,29+2,26+2,76+1,https://cdn.sofifa.net/players/170/597/22_120.png,https://cdn.sofifa.net/teams/1792/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
212188,https://sofifa.com/player/212188/timo-werner/220002,T. Werner,Timo Werner,Timo Werner,"ST, LW",84,87,56500000,155000,25,3/6/1996,180,76,5,Chelsea,English Premier League,1,SUB,11,NA,7/1/2020,2025,21,Germany,1337,ST,9,Right,4,3,3,High/Medium,Unique,Yes,108800000,#Speedster,Speed Dribbler (AI),91,81,70,82,35,70,69,81,76,79,84,82,70,58,55,84,93,89,82,87,76,85,75,83,65,77,63,37,88,68,78,79,39,20,19,9,9,8,15,9,NA,83+3,83+3,83+3,82,83,83,83,82,80+3,80+3,80+3,80+3,72+3,72+3,72+3,80+3,61+3,57+3,57+3,57+3,61+3,58+3,50+3,50+3,50+3,58+3,19+3,https://cdn.sofifa.net/players/212/188/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1337/60.png,https://cdn.sofifa.net/flags/de.png
222501,https://sofifa.com/player/222501/timothy-castagne/220002,T. Castagne,Timothy Castagne,Timothy Castagne,"RB, RM",79,82,21500000,84000,25,12/5/1995,180,80,95,Leicester City,English Premier League,1,SUB,27,NA,9/3/2020,2025,7,Belgium,1325,SUB,21,Right,3,3,1,High/High,Lean (170-185),No,42500000,NA,Early Crosser,78,57,71,76,75,70,79,59,69,75,40,77,58,33,70,78,77,78,71,78,66,62,72,84,64,52,68,78,77,69,27,68,77,75,72,14,9,15,10,15,NA,69+2,69+2,69+2,74,73,73,73,74,73+2,73+2,73+2,76+2,74+2,74+2,74+2,76+2,77+2,75+2,75+2,75+2,77+2,77+2,73+2,73+2,73+2,77+2,19+2,https://cdn.sofifa.net/players/222/501/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
225748,https://sofifa.com/player/225748/todd-cantwell/220002,T. Cantwell,Todd Cantwell,Todd Cantwell,LM,75,82,11500000,28000,23,2/27/1998,177,70,1792,Norwich City,English Premier League,1,RM,14,NA,4/5/2016,2022,14,England,NA,NA,NA,Right,2,4,1,High/Medium,Lean (170-185),Yes,25300000,NA,"Flair, Technical Dribbler (AI)",72,68,72,78,39,51,66,71,43,76,62,77,73,66,68,80,74,71,77,74,74,66,46,68,45,67,48,30,73,77,58,75,40,45,31,10,8,14,15,16,NA,68+2,68+2,68+2,74,74,74,74,74,75+2,75+2,75+2,74+2,71+2,71+2,71+2,74+2,58+2,57+2,57+2,57+2,58+2,55+2,46+2,46+2,46+2,55+2,19+2,https://cdn.sofifa.net/players/225/748/22_120.png,https://cdn.sofifa.net/teams/1792/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
189725,https://sofifa.com/player/189725/tom-cleverley/220002,T. Cleverley,Tom Cleverley,Tom Cleverley,"CM, CAM",74,74,3500000,43000,31,8/12/1989,175,67,1795,Watford,English Premier League,1,LCM,8,NA,7/1/2017,2022,14,England,NA,NA,NA,Right,3,3,2,High/Medium,Normal (170-185),Yes,6700000,NA,"Injury Prone, Leadership",60,69,74,73,61,65,74,64,48,76,68,72,59,62,75,75,65,55,69,75,75,74,59,68,61,75,71,66,69,77,72,67,56,71,52,15,11,9,12,13,NA,67+2,67+2,67+2,71,71,71,71,71,73+1,73+1,73+1,71+2,74,74,74,71+2,67+2,69+2,69+2,69+2,67+2,65+2,63+2,63+2,63+2,65+2,19+2,https://cdn.sofifa.net/players/189/725/22_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
230005,https://sofifa.com/player/230005/tom-davies/220002,T. Davies,Tom Davies,Tom Davies,"CM, CDM",75,79,8.00E+06,55000,23,6/30/1998,180,70,7,Everton,English Premier League,1,SUB,26,NA,9/30/2015,2023,14,England,NA,NA,NA,Right,3,3,1,Medium/High,Lean (170-185),Yes,15800000,NA,Dives Into Tackles (AI),65,64,73,75,69,71,66,64,61,79,42,76,64,61,74,77,66,64,68,74,69,70,56,77,65,66,84,69,69,76,49,76,68,73,69,11,12,9,14,10,NA,68+2,68+2,68+2,71,72,72,72,71,73+2,73+2,73+2,73+2,75+2,75+2,75+2,73+2,72+2,74+2,74+2,74+2,72+2,71+2,70+2,70+2,70+2,71+2,18+2,https://cdn.sofifa.net/players/230/005/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
163264,https://sofifa.com/player/163264/tom-heaton/220002,T. Heaton,Tom Heaton,Tom Heaton,GK,76,76,825000,42000,35,4/15/1986,188,85,11,Manchester United,English Premier League,1,RES,22,NA,7/2/2021,2023,14,England,NA,NA,NA,Right,3,1,2,Medium/Medium,Normal (185+),Yes,1500000,NA,"GK Long Throw, Team Player",NA,NA,NA,NA,NA,NA,17,12,16,32,12,17,15,13,37,28,56,55,54,71,52,56,73,40,66,12,31,24,12,46,24,62,16,15,13,74,75,74,78,75,56,31+2,31+2,31+2,30,32,32,32,30,32+2,32+2,32+2,32+2,33+2,33+2,33+2,32+2,30+2,32+2,32+2,32+2,30+2,30+2,29+2,29+2,29+2,30+2,75+1,https://cdn.sofifa.net/players/163/264/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
236792,https://sofifa.com/player/236792/tomas-soucek/220002,T. Sou?ek,Tomas Soucek,Tomáš Soucek,"CDM, CM",82,85,3.60E+07,81000,26,2/27/1995,192,86,19,West Ham United,English Premier League,1,RDM,28,NA,7/27/2020,2024,12,Czech Republic,1330,RDM,15,Right,3,3,1,High/High,Lean (185+),Yes,71100000,#Engine,"Solid Player, Power Header",64,72,74,74,82,85,69,73,83,81,59,74,63,53,76,77,61,66,66,81,58,73,90,92,84,70,76,83,75,72,70,78,81,82,79,11,13,5,6,8,NA,75+2,75+2,75+2,73,74,74,74,73,75+2,75+2,75+2,75+2,78+2,78+2,78+2,75+2,78+2,81+2,81+2,81+2,78+2,79+2,81+2,81+2,81+2,79+2,17+2,https://cdn.sofifa.net/players/236/792/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1330/60.png,https://cdn.sofifa.net/flags/cz.png
231281,https://sofifa.com/player/231281/trent-alexander-arnold/220002,T. Alexander-Arnold,Trent Alexander-Arnold,Trent Alexander-Arnold,RB,87,92,1.14E+08,150000,22,10/7/1998,180,69,9,Liverpool,English Premier League,1,RB,66,NA,10/7/2015,2025,14,England,1318,SUB,22,Right,4,3,3,High/Medium,Unique,Yes,219500000,#Crosser,"Early Crosser, Long Passer (AI), Long Shot Taker (AI)",79,68,88,80,80,72,92,60,69,86,62,78,87,85,90,86,77,80,73,82,73,82,66,88,63,75,74,82,77,87,55,81,80,83,79,14,15,14,6,7,NA,75+3,75+3,75+3,80,79,79,79,80,81+3,81+3,81+3,82+3,84+3,84+3,84+3,82+3,84+3,83+3,83+3,83+3,84+3,83+3,78+3,78+3,78+3,83+3,19+3,https://cdn.sofifa.net/players/231/281/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
230918,https://sofifa.com/player/230918/trevoh-chalobah/220002,T. Chalobah,Trevoh Chalobah,Trevoh Chalobah,"CB, CDM, CM",73,80,5500000,43000,21,7/5/1999,191,84,5,Chelsea,English Premier League,1,SUB,14,NA,6/29/2016,2023,14,England,NA,NA,NA,Right,3,3,1,Low/High,Lean (185+),Yes,11300000,NA,NA,65,43,63,68,72,77,53,41,69,73,34,69,48,43,68,72,62,68,56,71,59,50,61,72,82,41,73,73,47,62,42,63,69,74,74,5,5,9,9,7,NA,59+2,59+2,59+2,61,61,61,61,61,63+2,63+2,63+2,64+2,67+2,67+2,67+2,64+2,69+2,72+2,72+2,72+2,69+2,70+2,73+2,73+2,73+2,70+2,14+2,https://cdn.sofifa.net/players/230/918/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
243019,https://sofifa.com/player/243019/tudor-baluta/220002,T. B?lu??,Tudor Cristian Baluta,Tudor Cristian Baluta,"CDM, CM",71,82,4.00E+06,25000,22,3/27/1999,188,80,1808,Brighton & Hove Albion,English Premier League,1,RES,68,NA,1/31/2019,2022,39,Romania,NA,NA,NA,Right,2,2,1,Medium/High,Normal (185+),No,8400000,NA,NA,60,49,57,50,69,74,22,35,41,73,21,35,21,64,68,68,64,57,62,67,32,79,74,68,83,67,59,71,28,62,30,60,73,73,68,7,5,10,6,10,NA,52+2,52+2,52+2,51,54,54,54,51,57+2,57+2,57+2,52+2,63+2,63+2,63+2,52+2,62+2,70+2,70+2,70+2,62+2,63+2,68+2,68+2,68+2,63+2,14+2,https://cdn.sofifa.net/players/243/019/22_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/ro.png
263168,https://sofifa.com/player/263168/tyler-onyango/220002,T. Onyango,Tyler Onyango,Tyler Onyango,CM,60,81,775000,4000,18,3/4/2003,196,75,7,Everton,English Premier League,1,RES,39,NA,7/1/2020,2023,14,England,NA,NA,NA,Right,3,2,1,High/Medium,Lean (185+),No,2200000,NA,NA,62,46,59,56,52,65,45,37,58,69,45,58,43,40,69,56,63,61,52,58,43,63,55,62,66,42,69,54,65,58,50,52,44,54,56,15,6,7,6,9,NA,56+2,56+2,56+2,56,57,57,57,56,58+2,58+2,58+2,58+2,60+2,60+2,60+2,58+2,56+2,59+2,59+2,59+2,56+2,56+2,57+2,57+2,57+2,56+2,14+2,https://cdn.sofifa.net/players/263/168/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
228815,https://sofifa.com/player/228815/tyler-roberts/220002,T. Roberts,Tyler Roberts,Tyler Roberts,"CAM, CM, ST",73,80,6.00E+06,47000,22,1/12/1999,180,75,8,Leeds United,English Premier League,1,SUB,11,NA,1/31/2018,2024,50,Wales,1367,SUB,9,Right,3,3,1,Medium/Medium,Normal (170-185),Yes,12600000,NA,Injury Prone,75,69,68,75,38,71,64,70,65,73,59,75,57,42,65,77,75,75,77,67,74,73,56,76,76,65,57,37,72,73,70,76,31,39,27,12,8,13,9,13,NA,71+2,71+2,71+2,72,73,73,73,72,73+2,73+2,73+2,72+2,68+2,68+2,68+2,72+2,57+2,56+2,56+2,56+2,57+2,54+2,50+2,50+2,50+2,54+2,17+2,https://cdn.sofifa.net/players/228/815/22_120.png,https://cdn.sofifa.net/teams/8/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1367/60.png,https://cdn.sofifa.net/flags/gb-wls.png
240947,https://sofifa.com/player/240947/tyrick-mitchell/220002,T. Mitchell,Tyrick Mitchell,Tyrick Mitchell,LB,71,79,4.00E+06,20000,21,9/1/1999,180,70,1799,Crystal Palace,English Premier League,1,LB,3,NA,7/1/2017,2025,14,England,NA,NA,NA,Left,3,2,1,High/Medium,Lean (170-185),Yes,8400000,NA,Speed Dribbler (AI),74,37,56,66,71,65,66,35,53,61,36,65,51,39,53,63,76,73,78,69,75,38,57,71,60,37,74,70,52,47,45,59,74,74,71,9,12,14,8,14,NA,53+2,53+2,53+2,60,57,57,57,60,58+2,58+2,58+2,62+2,59+2,59+2,59+2,62+2,69+2,66+2,66+2,66+2,69+2,69+2,68+2,68+2,68+2,69+2,17+2,https://cdn.sofifa.net/players/240/947/22_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
212419,https://sofifa.com/player/212419/tyrone-mings/220002,T. Mings,Tyrone Mings,Tyrone Mings,CB,78,80,1.40E+07,61000,28,3/13/1993,196,77,2,Aston Villa,English Premier League,1,LCB,5,NA,7/8/2019,2024,14,England,1318,SUB,15,Left,2,3,2,Medium/Medium,Normal (185+),Yes,27700000,#Aerial Threat,"Leadership, Long Passer (AI)",72,44,67,66,78,81,70,37,77,73,34,68,53,37,75,67,62,81,55,79,46,61,71,72,84,42,86,78,53,57,45,71,79,78,77,7,10,13,7,15,NA,61+2,61+2,61+2,63,62,62,62,63,63+2,63+2,63+2,66+2,68+2,68+2,68+2,66+2,74+2,75+2,75+2,75+2,74+2,75+2,78+2,78+2,78+2,75+2,18+2,https://cdn.sofifa.net/players/212/419/22_120.png,https://cdn.sofifa.net/teams/2/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
251625,https://sofifa.com/player/251625/ulrick-eneme-ella/220002,U. Eneme-Ella,Ulrick Brad Eneme Ella,Ulrick Brad Eneme Ella,"CAM, CM",59,69,5.00E+05,6000,20,5/22/2001,184,75,1808,Brighton & Hove Albion,English Premier League,1,RES,45,NA,9/22/2020,2023,18,France,NA,NA,NA,Right,2,3,1,High/Medium,Normal (170-185),No,1100000,NA,NA,64,50,56,63,40,52,51,47,39,59,46,64,53,53,53,64,65,64,64,60,57,60,52,36,64,45,40,31,54,58,57,58,48,38,43,13,10,8,9,12,NA,55+2,55+2,55+2,58,58,58,58,58,59+2,59+2,59+2,58+2,54+2,54+2,54+2,58+2,49+2,49+2,49+2,49+2,49+2,48+2,46+2,46+2,46+2,48+2,16+2,https://cdn.sofifa.net/players/251/625/22_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/fr.png
262118,https://sofifa.com/player/262118/tino-livramento/220002,T. Livramento,Valentino Livramento,Valentino Livramento,"RB, RWB",62,80,975000,2000,18,11/12/2002,173,65,17,Southampton,English Premier League,1,RB,21,NA,8/2/2021,2026,14,England,NA,NA,NA,Right,4,2,1,High/Medium,Normal (170-185),No,2500000,NA,NA,79,46,56,58,56,58,62,46,50,58,41,58,51,42,53,55,81,78,60,51,81,47,62,66,52,46,64,58,54,53,41,61,53,58,57,10,12,8,13,13,NA,53+2,53+2,53+2,58,56,56,56,58,56+2,56+2,56+2,59+2,55+2,55+2,55+2,59+2,60+2,57+2,57+2,57+2,60+2,60+2,56+2,56+2,56+2,60+2,16+2,https://cdn.sofifa.net/players/262/118/22_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/gb-eng.png
189690,https://sofifa.com/player/189690/vicente-guaita-panadero/220002,Guaita,Vicente Guaita,Vicente Guaita,GK,80,80,3600000,48000,34,1/10/1987,190,80,1799,Crystal Palace,English Premier League,1,GK,13,NA,7/1/2018,2023,45,Spain,NA,NA,NA,Right,3,1,2,Medium/Medium,Normal (185+),Yes,6800000,NA,"GK Long Throw, Rushes Out Of Goal",NA,NA,NA,NA,NA,NA,34,11,20,39,13,16,32,20,33,24,51,52,63,74,48,58,68,41,62,15,24,27,13,52,29,62,23,15,17,81,79,77,77,82,51,31+2,31+2,31+2,32,32,32,32,32,34+2,34+2,34+2,34+2,34+2,34+2,34+2,34+2,34+2,33+2,33+2,33+2,34+2,33+2,31+2,31+2,31+2,33+2,79+1,https://cdn.sofifa.net/players/189/690/22_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,NA,https://cdn.sofifa.net/flags/es.png
221660,https://sofifa.com/player/221660/victor-lindelof/220002,V. Lindel<f6>f,Victor Lindelof,Victor Lindelöf,CB,80,82,2.30E+07,105000,26,7/17/1994,187,80,11,Manchester United,English Premier League,1,SUB,2,NA,7/1/2017,2024,46,Sweden,1363,RCB,3,Right,4,3,2,Medium/High,Lean (185+),Yes,44300000,NA,NA,63,51,73,72,81,78,62,42,76,79,38,70,64,59,80,77,61,65,62,83,60,72,77,77,76,52,83,82,51,72,54,83,82,81,78,12,16,8,7,9,NA,64+2,64+2,64+2,66,66,66,66,66,69+2,69+2,69+2,69+2,74+2,74+2,74+2,69+2,76+2,80+2,80+2,80+2,76+2,76+2,80+2,80+2,80+2,76+2,19+2,https://cdn.sofifa.net/players/221/660/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1363/60.png,https://cdn.sofifa.net/flags/se.png
